Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12
Class_3,370,0.7415020087812515,0.680554471015556,0.4366741827096142,0.2485254557407127,0.23812315239450607,0.12909667084844553,0.10020923489082566,0.8363636128424596,0.7340119162298595,0.8372923966380023,0.8311427265603898,0.9135324951311535
Class_3,371,0.7223124280934349,0.718891695691383,0.411575189124311,0.30100585329519197,0.2273272319644068,0.13969113053946697,0.09753165788632417,0.8979481563403906,0.6784555656388658,0.8359749028749288,0.8099446216669977,0.8821931466174514
Class_3,372,0.7359414555339716,0.67926640505002,0.4315334107815513,0.2568895548015918,0.21193122354774468,0.1281419769764596,0.12691134310326502,0.892262682790353,0.6789652330757615,0.8785331355657372,0.8797281524016896,0.8546002436183489
Class_3,373,0.6896384214065916,0.746564852824738,0.41839849434092524,0.29104835476158336,0.24884019203632218,0.15758956803072668,0.1161387235065147,0.8336487802724155,0.6895831144569545,0.8388483271515157,0.8458813333641317,0.8430620424844971
Class_3,374,0.7114336723594755,0.6783757166539491,0.41697918164259606,0.29284421469184496,0.2003914934910046,0.12709767029671343,0.14167096237358645,0.8704444901262313,0.7123385947623398,0.9069570628799217,0.819516956178519,0.8785797778002568
Class_3,375,0.6974645232938811,0.6808563488095946,0.4205714642177864,0.25187985781428884,0.2540512349308599,0.17205734061096659,0.08745557963437921,0.8300065459502821,0.6766418568562191,0.8955891877367131,0.8748899190664077,0.89886920339461
Class_3,376,0.7432148312047678,0.7477244419281859,0.4045446248837311,0.29201553483944287,0.2555660262277267,0.19329118130961737,0.10271303951978195,0.8560336646423611,0.7018425809934058,0.8884701652423266,0.8656836651641526,0.8940037026797548
Class_3,377,0.6879461274881472,0.7219879294430395,0.4071517096692408,0.26372091044982726,0.18913464352508608,0.15426444838612977,0.13218058677088465,0.8261782392674929,0.7116734246002336,0.8620147691391259,0.8674505337333044,0.9093755240519186
Class_3,378,0.7485424821154217,0.7438523505789991,0.42871686565722056,0.27208171022760835,0.19274714160968925,0.18073100335367479,0.10191179021861221,0.8922771222332461,0.7125843604291062,0.8704752049019161,0.876224930901949,0.9018446724583984
Class_3,379,0.7458456674807077,0.6808060046984316,0.4244039832015916,0.27508164893428994,0.2445808132227203,0.15234920756530193,0.10957030551056407,0.8585485764123222,0.6707555071931731,0.8802489131702952,0.8637952665524157,0.8818041700947197
Class_3,380,0.7028676385611459,0.7241286005289012,0.42984644737821365,0.2596855007024614,0.24169438837871093,0.12723044966016134,0.08955071340006382,0.8831504985933825,0.6765317457676832,0.8459739895315523,0.8131953084713139,0.913968477942085
Class_3,381,0.6897853806549603,0.7417527336013503,0.4102870682001517,0.23681290383676812,0.2171684239021321,0.12853812063084838,0.15633600889400773,0.8366898401781124,0.6608612945249502,0.8752689374782883,0.8631779186347753,0.8869788272460998
Class_3,382,0.7477764468401304,0.6859836867105272,0.4318387766234083,0.23281281127145412,0.2454231885806673,0.17206329209174206,0.161173159834412,0.8497058250742024,0.6641570075131346,0.9075725323898262,0.8369025438662275,0.9155904373807517
Class_3,383,0.6885653152454152,0.7043065291827061,0.4300066846617191,0.2824013978828863,0.2001624116222527,0.19151146374628325,0.11126565693245857,0.8680688261656467,0.7065626016346347,0.842462126769943,0.8157206635960513,0.8530587871006041
Class_3,384,0.6915337154700054,0.7450869584670171,0.4456917886808735,0.2507281648638103,0.203185406915632,0.19413225164965517,0.14335500293888692,0.8704729169112849,0.6897938596675061,0.8372830290230936,0.8617313730586557,0.8970027180674366
Class_3,385,0.7359642492069913,0.7095410328005414,0.39889821427548977,0.30132468022965103,0.2338661462404938,0.16705735095468222,0.11805917880026534,0.8651734106382091,0.7093073685959336,0.8809118147937725,0.8689238449026385,0.8480294569527892
Class_3,386,0.6911433018928778,0.735680705722984,0.43543878026383853,0.2880342971947206,0.20146601543387782,0.12879712870430868,0.13565769926135998,0.8793944264710213,0.7230926502951122,0.8844385409217072,0.8465829181988069,0.8913560126020784
Class_3,387,0.7117086863777267,0.6891200698229786,0.39515609601860346,0.2980587130209137,0.2453453121063021,0.14092047517794168,0.1040992414473487,0.8582252400427575,0.665588999577093,0.846966184786735,0.8673287841527162,0.860294715019569
Class_3,388,0.7429765736135057,0.6757470434885859,0.4001884453724636,0.3017331818215773,0.24754361966147773,0.1579874175404179,0.13264937269888316,0.8524077044602281,0.6700379074955437,0.8648265658009675,0.8112575326975711,0.9141250762651576
Class_3,389,0.6970478214712617,0.6766970122933303,0.3860651403070398,0.24224452095631585,0.2468360771337128,0.13390287751118043,0.09543742929175361,0.8704675098787029,0.6809935914118812,0.8996637252575396,0.8433234629710464,0.8637072517678079
Class_3,390,0.7151336197495161,0.6871888000995978,0.42057256759318185,0.2948484224908467,0.20241492951714415,0.19257263834915672,0.1408103550994678,0.8483751594284115,0.6718461014634236,0.8407623112643614,0.8497257260537474,0.9168535061992819
Class_3,391,0.6979812342366388,0.6881622121634201,0.4470769072116627,0.2646639839132948,0.2112917142966514,0.14186438614009697,0.12358040614547752,0.8292994019594266,0.6722477621673777,0.8369813172906889,0.8247554975107098,0.9048457563807076
Class_3,392,0.7527257739285933,0.7357074284395657,0.41942995534456007,0.23197978033840516,0.1936816731993413,0.14192833221177648,0.10281169035208583,0.8822899117016836,0.6732967120808702,0.8440888329534478,0.8303752748119221,0.8862347850680932
Class_3,393,0.7014161148175274,0.7338071101129815,0.4065116265230485,0.22998173968266436,0.19195233622208083,0.1583776990583901,0.09180208937060402,0.882090119173811,0.7103787066808019,0.8517263609931839,0.8713139863499179,0.9116320180575238
Class_3,394,0.7263761601153519,0.7175662833918653,0.40713212636946683,0.2407178484501469,0.21802225367104722,0.18860201238468993,0.10799245563318671,0.8781977932437053,0.6771607970892223,0.8410181033163502,0.8322203093277201,0.8449068612468723
Class_3,395,0.751079621236361,0.7054492347583204,0.4258818834645328,0.25926851786838184,0.18969223666796084,0.13939288769706665,0.11868371319762139,0.8989910602173437,0.677562491840617,0.9047346278325099,0.8330652170352798,0.9033307592069776
Class_3,396,0.6911489630999926,0.7131075050948216,0.44526325263379674,0.2279005937187177,0.24512431367760046,0.14166797194572117,0.15986028443851366,0.8441875177721184,0.7108881679911864,0.8368102613490112,0.836019128173059,0.8910030686166723
Class_3,397,0.6982024102302924,0.6816567473205473,0.4482473740290168,0.3021460668318355,0.20062175939158935,0.15393156484895693,0.09532271122427977,0.8328163385905695,0.6987810852488555,0.8664905428910995,0.8295148041179958,0.8652842263463787
Class_3,398,0.7044156204712537,0.7155463158326649,0.3996886343695086,0.2872371904147261,0.19811138924605298,0.1447462764265918,0.14527834902620346,0.8843503172882746,0.6636015426076058,0.8905785021728414,0.8168771274231893,0.8872782092902566
Class_3,399,0.7474613936617687,0.7090057798142677,0.3856969685054709,0.24413738556515618,0.20127807717522223,0.17610549047251128,0.1297602772355452,0.8270491841729105,0.6894665563495803,0.8395876580447932,0.877168309374829,0.8992585038324281
Class_3,400,0.6802034296182022,0.691812557372796,0.39068697841823125,0.25808567350887646,0.23403154190979078,0.16564130658499027,0.1505064874685222,0.8740433930020146,0.7091500932295889,0.8395455995187445,0.8155043365445241,0.8828512966499908
Class_3,401,0.726149891100709,0.7081081672545478,0.41361307473025266,0.2506960060578696,0.20967797924979698,0.1458928504228355,0.10976517325054876,0.8505063210153618,0.699547148681467,0.864869405055456,0.8739069713258674,0.861193688575079
Class_3,402,0.7383305417567279,0.6852461304845119,0.39509820584145755,0.2876033859720566,0.22482998853577518,0.15168453398822226,0.14687031246207755,0.8984646535080141,0.7257459523255746,0.8600934526397508,0.8262940911131844,0.8842779481427706
Class_3,403,0.7259217157318761,0.7409390919146756,0.4503914787557872,0.2764787922153272,0.23452706124926834,0.16198751364930553,0.15010803195155903,0.8569600867946129,0.7082135138943559,0.9038488201939809,0.8267993235847936,0.8452388629874427
Class_3,404,0.7491020222383782,0.7232712055012578,0.42743281253819737,0.2765764366806231,0.19274333218521683,0.18986796277654064,0.11204293985408716,0.894894529472485,0.6727767654396081,0.8665863319455793,0.8577095034622039,0.8710460813988321
Class_3,405,0.7200164381044115,0.7275098451776333,0.3902306313586349,0.23858870051158604,0.2360708674853622,0.1337906079419918,0.13895821285846266,0.8714415006527187,0.6772512380864972,0.9027864334852951,0.8481015145418049,0.8996996437824641
Class_3,406,0.7060634978476502,0.6826482934806613,0.4495111608386835,0.26020287706272227,0.188551820979548,0.1418851252496137,0.15774980054302773,0.8918775089704343,0.7145979939691837,0.8791309739601707,0.8577045827294273,0.8862591194089509
Class_3,407,0.7208332731614177,0.729035389114941,0.41277386065300414,0.2426391849036285,0.2538531909998862,0.16190653705125194,0.10647948507414963,0.8661440149378179,0.7055069130916306,0.8622439318396291,0.8320631376518288,0.8771537644719607
Class_3,408,0.7215231119271333,0.6966142276583589,0.4332580345731535,0.29694416550226505,0.24793250088922436,0.14579246907770066,0.10161063909591504,0.8730122869306236,0.6731814644005728,0.8884422519408148,0.8177233035511474,0.8450553430502268
Class_3,409,0.7279993238863697,0.7414426007559656,0.45648764516214096,0.2900800199825636,0.1820274054954753,0.13397343571068104,0.09128703685280934,0.8969960143372426,0.709369924000399,0.8790635285667445,0.8585633301560234,0.8435436355793872
Class_3,410,0.7064325066879773,0.7261246677628086,0.4394529367193873,0.3033762276563597,0.24182057527789133,0.13434049057236253,0.12048239704163516,0.8620461430459317,0.6917180686117936,0.837999132572251,0.8450419955355621,0.8509459959865425
Class_3,411,0.7216031271741432,0.6943370377365016,0.38877050231620874,0.25215764910855615,0.1805883064208767,0.18983494771914622,0.09899685985429847,0.8358425145642567,0.7225635100711758,0.8391835404716963,0.8691349216316113,0.8776705238506111
Class_3,412,0.7017929361749418,0.6861910012985789,0.38955872306929823,0.2643607784062795,0.23337595339345263,0.14876336524821476,0.10057221139833443,0.8634343634028516,0.7365249195010474,0.8371754055676475,0.8357250571840407,0.8753126529299645
Class_3,413,0.6982819998413616,0.7109382674444152,0.4213451115246212,0.25450885800407025,0.18181748632099282,0.12542660203249176,0.1541486039952408,0.8643832269830753,0.7058959320031178,0.8601141894838973,0.8362215942672762,0.9037162489652463
Class_3,414,0.7399854989690613,0.6991391929474783,0.43171754134984397,0.25913710202527085,0.22998759129595403,0.15490439304979675,0.14997058890966103,0.8905555870064229,0.7050767596024091,0.8511441696727539,0.847921929093108,0.8996817579646881
Class_3,415,0.7219249848640226,0.6758797333865352,0.42909730426282605,0.25233173410776033,0.19006879427903398,0.16628551344880727,0.09413365578459582,0.8493626479670449,0.7211112452200487,0.8881832969099392,0.857137118350919,0.8510339402505867
Class_3,416,0.7119789247429104,0.6854241036435348,0.4529099052405531,0.27234576763124413,0.2558440945510039,0.19925429561380548,0.09439646360420578,0.8809792893636501,0.696936322930465,0.85998593054374,0.8435505326237566,0.8440535023756256
Class_3,417,0.7509932772411256,0.7094245963492254,0.42141478261446624,0.23717753645365178,0.2202139193918717,0.18070655719565368,0.1093796542077404,0.865658502535449,0.6864391177902417,0.8357438414852054,0.8229180585676503,0.899267019435361
Class_3,418,0.706148711820662,0.6960320269896381,0.4166869984359332,0.23447379100288118,0.21432047255979422,0.19203902027423975,0.1570423803787489,0.8636617462115417,0.6704355925911827,0.837126238026857,0.8239881965724125,0.891580128951719
Class_3,419,0.6923722533449299,0.7127444610074707,0.4030533517675065,0.2952010538287843,0.19913504135653715,0.16502840169917946,0.15559834008974782,0.8316640561240308,0.7196784411079097,0.8665228190920035,0.8294471595708495,0.885922390636399
Class_3,420,0.7245158430529326,0.7389397930386964,0.3900652850323814,0.2442480543011902,0.2209754661719498,0.13839841534369435,0.11053420764132316,0.828259979010837,0.6711823163693666,0.8499923302047768,0.8720015465458283,0.878815607572103
Class_3,421,0.6989995504365107,0.6895413113053726,0.4381121113785422,0.28540325598251864,0.22537984034108843,0.14584854143888268,0.1200484695016281,0.8771820158164602,0.6850933103295748,0.8577963770012691,0.8586186527952208,0.8754439591926464
Class_3,422,0.6943512764600299,0.7432894564946632,0.4497735700976985,0.2882901270250907,0.22296072566038866,0.16376495705298197,0.10848034674718014,0.8585410483282946,0.6955107374328364,0.8474261408085161,0.8190493065314943,0.9028471688852988
Class_3,423,0.6918634720438825,0.6896041174455979,0.39778211350231657,0.2809207147156768,0.20988355180275187,0.1677637440168393,0.12301009836174984,0.8668650979661735,0.723072384951935,0.9076715184428672,0.8517192125482937,0.9037027285558743
Class_3,424,0.7127660707191242,0.7020767972141602,0.40937809347582776,0.26525690344184355,0.18504114478492376,0.1617417891879917,0.1079761165140393,0.8730626495221471,0.6633592339793457,0.8764110126397298,0.8505245880188724,0.866426166291688
Class_3,425,0.7477927611890791,0.7221385453569641,0.4172655044496046,0.2718673961811906,0.18853638841671028,0.16251060300824563,0.08760158322126477,0.8929158427422865,0.7341845159507203,0.8912735128936314,0.851926470854573,0.8886877190148424
Class_3,426,0.7190588806869539,0.7456643121367849,0.4127405958327776,0.294369094073727,0.20583734878468127,0.15382026785953848,0.13750673345977965,0.8986177708617679,0.7062794999980335,0.8570526331902343,0.868247706473448,0.8553246333266542
Class_3,427,0.6890755536482785,0.7239233841828655,0.4186022633989158,0.23260334977371874,0.21282888122121557,0.14408855137090734,0.1321624328712257,0.8453913858772617,0.7232711501983241,0.8587823371559414,0.8632885570090104,0.8924236690542853
Class_3,428,0.7124832512239264,0.6991522882540201,0.41756254781711416,0.2666820258701493,0.2325145732858457,0.14553802240519076,0.15253013984030672,0.8759231947060431,0.6607671831567201,0.8862801612078381,0.8327934054013626,0.8878006380050334
Class_3,429,0.7143670879846278,0.6791859760868726,0.4061512695751532,0.28561426337764406,0.23477514611419792,0.13621568269322212,0.08915905218746012,0.8982050350128575,0.7222353143907198,0.8906965068801603,0.8439240836961827,0.9123970201556891
Class_3,430,0.7136883921404358,0.71351404457304,0.38936492275041856,0.2433850249598648,0.20979238433114836,0.15087295513857418,0.160693962123083,0.8357951222570624,0.7329206717847956,0.8471875757129418,0.8775088324080784,0.8455128154741695
Class_3,431,0.6862895096683962,0.7263506612529621,0.42875156913409634,0.275274764535317,0.18157257000084442,0.14383636475228384,0.11932843628737681,0.8491413608389262,0.7320273669587533,0.8441753957162051,0.8325304227256385,0.8501765641213391
Class_3,432,0.7120433419317291,0.7012530197533963,0.43610427308382643,0.2899362211896425,0.22396372308880458,0.15707741197888694,0.15699728348284114,0.8797146282479269,0.7236962856972151,0.9059119241552777,0.8297649494815696,0.9082549182798144
Class_3,433,0.6804732554876286,0.6967917876500568,0.3900221515339657,0.2443126138881799,0.2324874231958373,0.16130555302862645,0.09716672531188882,0.8606880046573303,0.7190714022456419,0.882119747422643,0.8576706622252226,0.8966512100751329
Class_3,434,0.6792798546011294,0.7078029736885058,0.3854561214415229,0.23646112293890773,0.20255764309251004,0.13929945065336072,0.09737949496625765,0.8875586526248478,0.7344567950597823,0.9025979411655156,0.8167309175985097,0.8610411448564195
Class_3,435,0.7331203356947444,0.6910334844228119,0.4466571308150683,0.2479846836081979,0.2557906962182874,0.17488778002037575,0.13565128109676203,0.8283013329493166,0.6890854693711458,0.9084986244616934,0.8583748360018342,0.9089252215858348
Class_3,436,0.6992981080460852,0.7431819311132395,0.386511180348467,0.23008044006099,0.22029624511080315,0.16168750380739771,0.09165115066752662,0.8945649753769072,0.6789170883263926,0.8681160435254679,0.8598047403477947,0.8614195886697678
Class_3,437,0.7370004443445817,0.7346494623786042,0.41507262893540625,0.2664145582035364,0.21438197575559628,0.19747525683680284,0.15237206907580725,0.8274613714498917,0.666753990448333,0.8387691188897802,0.8056719703238073,0.8838604259124081
Class_3,438,0.688264331586913,0.7062808858282296,0.38488001449727827,0.27340945996404237,0.2003561507524783,0.18094838460234258,0.12898551750446205,0.8427506261499565,0.7181174965247537,0.8449231062780111,0.8605532763052224,0.9161691319560966
Class_3,439,0.6937996119478426,0.6996255694801006,0.4571503676822466,0.3007382849716009,0.25483549307548703,0.18315680130396084,0.107965349508771,0.8953466154876036,0.7061300394974003,0.9013888720450711,0.8350253757245849,0.8465782058455906
Class_3,440,0.695685558038914,0.6912561916250148,0.4513981990575612,0.26161817686105027,0.22629718501021226,0.18845751013793866,0.1357997562699375,0.8893981475893274,0.7198721825340724,0.9085782451421737,0.8191655501165843,0.9072727673286106
Class_3,441,0.6911547194108213,0.6761364506643323,0.3961397750854035,0.27039801485045384,0.21793004839753372,0.14207995678743998,0.11535950122503111,0.8926832856709359,0.6737088722664591,0.8857651707702046,0.806487763071684,0.9060509746657899
Class_3,442,0.7409167363009467,0.6999300473860425,0.40292742593887515,0.298651396756188,0.2209741516779632,0.1913976739184355,0.15446797170123835,0.887896442091182,0.7065732129703245,0.881164685588004,0.8287325381867695,0.8594905291066645
Class_3,443,0.7276079226857055,0.7318239851658517,0.45532290695003486,0.30243504404443317,0.21157415920372166,0.16287290369172036,0.13784825735684408,0.8960378783546208,0.7241160880065771,0.882115556455923,0.8047606976248247,0.8698416229781702
Class_3,444,0.7191843131412075,0.7047593687614953,0.3861169992092596,0.29530908433301395,0.24042050689886313,0.17663920046282716,0.14614916415894005,0.856694790028739,0.6676741500605798,0.8403651131206316,0.8581078035933627,0.9060452817072421
Class_3,445,0.6811947820677744,0.6879281464804918,0.4291735950332497,0.28771536394579966,0.24163204546849668,0.15922151445401736,0.09011247275632102,0.8275319831357973,0.7201964667046343,0.9063275895219307,0.8173186438103063,0.851007340328439
Class_3,446,0.7236602617247836,0.6969974801511105,0.4352385102164782,0.22994256173186237,0.18910372817802265,0.14800679183413332,0.13596355653226327,0.8820734806940598,0.6791354974898604,0.8984838637075886,0.8234445542999101,0.8683823107146993
Class_3,447,0.7423095481860997,0.6900882870543548,0.4347137280736067,0.23433685177839658,0.18159288177500488,0.1390646415142006,0.13721247209442744,0.8781408678263827,0.6672054928544163,0.8884386312489093,0.8520898950064685,0.8587165937409049
Class_3,448,0.7214398953671383,0.740984612648047,0.3910622757422222,0.26038064413705797,0.25504178791292614,0.1959048539141312,0.12436824815057723,0.8442266119114193,0.6642452593448606,0.8971192117421615,0.815847609063201,0.9128330797337292
Class_3,449,0.7285970956356759,0.7454330181976684,0.3910782079761954,0.2507762957843341,0.19294060870130159,0.18722046587689306,0.0978973695176321,0.872556289695394,0.7180554112538629,0.8491917631205786,0.868392672553638,0.9009585176633403
Class_4,450,0.6090387443664728,0.6108159066098707,0.569378391606098,0.6300297182911523,0.6526239732984395,0.7116969096375778,0.9307250119833613,0.97350756360503,0.563935860395551,0.5257879867163311,0.4664818214383233,0.5000657750281081
Class_4,451,0.6441794677835345,0.5649922422672432,0.5981515454302392,0.6385568157102847,0.6898862610158499,0.7113013806694153,0.9938078012961855,0.9604060610411609,0.5801058732733828,0.5676679854453233,0.47401300750535186,0.47635931974979434
Class_4,452,0.6299031346902865,0.5774742893399949,0.5967728724849309,0.6407813379469913,0.6407957796974946,0.6660796725776675,0.9967310945242575,0.9342557510035066,0.5985075996413836,0.537977163540984,0.4698966276988811,0.4925708647846047
Class_4,453,0.5963525736027557,0.5755938706894022,0.6156230129286225,0.6184184350381708,0.660451732115648,0.7112914574766765,0.9649869541342173,0.9496276667927608,0.5527832219670665,0.4944726622281284,0.4530224116490031,0.4865748812068968
Class_4,454,0.6157585293636754,0.6103561822232656,0.5666174575403984,0.6079830611484976,0.6731771271259054,0.6939440118068928,0.9901345367154628,0.9175265811100647,0.5681726311569668,0.5624071305332201,0.4498247450160064,0.5012585183817458
Class_4,455,0.5949948555709353,0.5922474032212155,0.6202428512094389,0.6150078623450326,0.6342993992378727,0.6584604038792362,0.9866795224733035,0.9738927046173214,0.5596203440291749,0.5618413776079727,0.4813523166749749,0.4444029972969957
Class_4,456,0.6077878081971381,0.596635466061029,0.6131414736499885,0.5965814297135897,0.6675950452385441,0.7182024237297251,0.9569891864242666,0.9773146932717446,0.5545431874943787,0.5148990536733119,0.45257652994935316,0.44581227790628525
Class_4,457,0.594934245867739,0.5714805660953524,0.5665087471034911,0.581912037901297,0.6364146369849684,0.659177910641247,0.9267742561083728,0.9721353081337004,0.5496955313775378,0.5399757575439884,0.4989954679101141,0.4598993718804808
Class_4,458,0.598899155192715,0.6214756094700461,0.6210345841115723,0.6086242153021698,0.6197572522214555,0.6858288341292403,0.9925564102272789,0.9834081179058622,0.5419215998689639,0.5286689189313034,0.5035027576671721,0.44553420752520434
Class_4,459,0.6525976811675377,0.589042932679695,0.5704834492837132,0.6425576775983428,0.6714198923529794,0.6698253673175211,0.946806492540031,0.9881170770175837,0.6059089541838719,0.5459416360960394,0.5114973313585718,0.4529442764386628
Class_4,460,0.5954062771735029,0.6078621346695333,0.5774758129277533,0.6189578394474401,0.63378761890848,0.65306709283253,0.9929887172098454,0.9185109486507788,0.5857798387353275,0.5493256926054704,0.4876746578928873,0.47154299476572276
Class_4,461,0.6102882716028827,0.6010843036624528,0.5526333678774018,0.5732160704728432,0.618647242044172,0.6620894774722921,0.9909852772089021,0.9869249762533242,0.540881427973453,0.551860497364242,0.4686058022572209,0.48272471158496905
Class_4,462,0.6099989706493285,0.5540573120974058,0.595919979232279,0.6085227542571585,0.6618186696075958,0.655457834451157,0.9762228278610732,0.913856279531207,0.5629279085757952,0.5341429229979855,0.4888349471062242,0.4542716307209792
Class_4,463,0.6120577947893964,0.6059696431753278,0.5870424397613845,0.611348326174714,0.6650738480542744,0.7031013077560443,0.9597948330195032,0.9828307145389736,0.5490041717170214,0.5218319941396687,0.47751120047870965,0.4819060586223654
Class_4,464,0.6537132893366845,0.5947600808022229,0.5782831129607976,0.5780754177268133,0.674721201183589,0.6879725980975705,0.9500801106530453,0.9336085496324593,0.5965246409302697,0.5101794962334684,0.5237237511979552,0.46560220461064483
Class_4,465,0.6203005747691909,0.5808101826489193,0.5720479340313245,0.5800698485082351,0.6790637803992837,0.6920346293495844,0.9990731665090947,0.9793831188088793,0.5482199851383255,0.5396395218438348,0.4907092483211944,0.47911163493503833
Class_4,466,0.6427622477342572,0.6057514858962,0.6064590463924454,0.6220979239894575,0.6567617286546201,0.7056024748021175,0.9206699644528943,0.9237596177127262,0.5791870469541278,0.5537258448240328,0.4548532654873364,0.43523865689891994
Class_4,467,0.6033387584546203,0.6064954378382003,0.5713606095119371,0.6062905679780063,0.630916831677995,0.656304626149568,0.9594709050216784,0.9568408692159006,0.602256785634354,0.5519570136778339,0.5041238709098788,0.500991206098575
Class_4,468,0.6530835283858757,0.5794454175574886,0.6148651896503494,0.5730322432634305,0.6614008863525485,0.6950804673306037,0.9689837353261632,0.9186889881563524,0.5692456412611364,0.5607264790012482,0.508563540740706,0.48557887112045656
Class_4,469,0.6425525798911249,0.5793951925626811,0.6256271541913299,0.5861580053669604,0.6573263247505948,0.6669189920784249,0.9310356354812241,0.9568687913211776,0.5368384095465054,0.5490130938431225,0.44770659077449243,0.49236046841158027
Class_4,470,0.6166443705223192,0.5936548500934213,0.6038248426415546,0.6034761619350323,0.6281588808717542,0.6634783920520204,0.9580346011955806,0.9447396427681369,0.6061390413681899,0.5426045769067466,0.46712774376267463,0.44970577873350187
Class_4,471,0.6245331744753654,0.553384165252293,0.6201622793325575,0.5897073197941461,0.6644905658825271,0.6910965648076046,0.9958864910284217,0.9680933717728993,0.555561269141635,0.5051973120654083,0.47393242944845093,0.48745864962744156
Class_4,472,0.5978265259571556,0.6037316737395677,0.6248935033780313,0.6408654564048404,0.6494225031881694,0.6529874098598052,0.922195100743174,0.9902010518577934,0.5854890586859248,0.5352446290998062,0.4720520060206698,0.43554308989581414
Class_4,473,0.6134715106455823,0.5798200421460759,0.6065822531704426,0.6222066683723735,0.6549635635999648,0.6766989037999777,0.9813788884867796,0.9830639584873614,0.5993956856431806,0.5236563680104035,0.4916063482994038,0.43875638663993477
Class_4,474,0.6005818404457602,0.5657561589624799,0.5608024700762556,0.6362454812908915,0.6648283807608456,0.6795519122163317,0.9984468828935998,0.9427651087446941,0.6028581880808804,0.5161084987394614,0.4782515370790327,0.4430215469453653
Class_4,475,0.6342891461993454,0.593273177531225,0.5864149199531971,0.5935946403280477,0.6494494881092766,0.7046085734036713,0.9926806470370518,0.9361923997762772,0.5875868371810119,0.5381898218485515,0.49274273894654036,0.43231618761147245
Class_4,476,0.5902693513460407,0.5540124228375759,0.6077479624226655,0.6109870676719951,0.6882684431054794,0.685848113996237,0.97956915404231,0.9657262382143527,0.580231649263146,0.5369138940338234,0.48182271993967773,0.4428568547246595
Class_4,477,0.600708875266248,0.5918186281425681,0.5552678801826549,0.6198502303427293,0.6710065080911577,0.7231616922353917,0.9290042285621551,0.9415752452766954,0.5786020019913353,0.5350322484602399,0.5187342057463407,0.4763444928505902
Class_4,478,0.5840708813417637,0.5896840830684683,0.6106964543386335,0.5985143482516524,0.6737604338734624,0.7184534774565878,0.9607072422277441,0.9237159030935552,0.6037994320916364,0.5030526712658177,0.48056969537636424,0.4796281212553047
Class_4,479,0.6506824813943544,0.6172084056495719,0.6273615056034232,0.6426378631164248,0.6459202574333032,0.6697719532002501,0.929111366430948,0.943350895871749,0.5400667580310865,0.5310110617957361,0.49230631110497186,0.5023689904040961
Class_4,480,0.5985860859595002,0.5757729134525836,0.6033534495098961,0.6012405275027969,0.6274122047611254,0.7127983765573592,0.9663783948742508,0.9232835645057823,0.5500032387115061,0.5315931818726937,0.4791229814949012,0.4471792188304738
Class_4,481,0.5887317327130895,0.5682688906183854,0.6247178465975116,0.6210095140933295,0.6359759771016026,0.6909458527779027,0.9987922018801878,0.9769054003196066,0.5404128668267933,0.5073735423152962,0.47386220064691026,0.4934572693840334
Class_4,482,0.5968464205554016,0.6250612415221333,0.5799593079505758,0.6441419452402092,0.6309770833064742,0.6846429295910582,0.992298753050419,0.9132303549930346,0.5435111107172502,0.5162647469396472,0.4566435815297572,0.46692406921127344
Class_4,483,0.6224551852292202,0.5620093936070526,0.5948281050221642,0.6000850191693176,0.6695051035036604,0.6715315500807029,0.950954390999282,0.966958021666751,0.5638558530441131,0.5545655286187767,0.4476188487252816,0.4554644427720889
Class_4,484,0.6113904114218894,0.6176002436196352,0.5610521467679516,0.6241162857526625,0.6837558442581665,0.6873498632119749,0.9932246840966384,0.9293610875561237,0.6074750907708202,0.5379944260070169,0.47472931156107073,0.44489890301369667
Class_4,485,0.6066303319423986,0.5953534320648035,0.6195748237114538,0.6295267021171159,0.6235218141162855,0.7162101394877585,0.9635638985170756,0.949276947985512,0.5592123135943202,0.5610678601419126,0.4786468098822253,0.4820979266543947
Class_4,486,0.5823136992880088,0.5844723747337248,0.5798625440955023,0.6101139720075616,0.6166939851480501,0.7070930763649498,0.9899753109739039,0.9348408396464771,0.5975986694534572,0.5326202248875401,0.522862663738829,0.4563479447860344
Class_4,487,0.6242774773940798,0.5822289864462923,0.57240491671678,0.5897971014006561,0.6675186800587702,0.6930596358847184,0.9974445051167425,0.9503214001408781,0.54542054035841,0.5027790840849733,0.51114634415933,0.4639414713487992
Class_4,488,0.6185107263730336,0.618950746911155,0.609381679769641,0.6399552884008296,0.6353087070830065,0.6663322888851522,0.975582795754825,0.9753836915482772,0.6000995142219909,0.498406074518632,0.45795805340915974,0.4942812167179354
Class_4,489,0.5870499132505461,0.6072084185554094,0.6192366863208936,0.612898563239693,0.647346820821842,0.7070196800856536,0.9913514780091499,0.9728267316089638,0.5625301644638083,0.5155279649696437,0.5165595035187548,0.4415271930794865
Class_4,490,0.6062299749074124,0.5529864894628778,0.5655915456914422,0.5908419500631853,0.6606138376410321,0.6634118411634728,0.9542705811766199,0.9481196435948973,0.552839726074465,0.5440376938195224,0.49533536766719416,0.4771942396149612
